Node1,Node2,Co-occurrence,Strength,NetworkPass1,Order,NetworkPass2Node1,NetworkPass2Node2,,,,
Automation,MsAccess,4,0.005614035,0,0,0,0,,,,
Jira,Confluence,2,1,0,0,0,0,,,,
Assurance,GO,21,6.15E-04,7,1,0,0,,,,
Excel,Developer,15,9.46E-05,0,0,0,0,,,,
SoftwareDevelopment,ComputerScience,1,2.78E-04,0,0,0,0,,,,
Reporting,SSRS,4,5.09E-05,0,0,0,0,,,,
Programming,BigData,1,6.45E-06,0,0,0,0,,,,
DataAnalysis,BuildAutomation,2,0.03508772,0,0,0,0,,,,
Adobe,CSS,3,0.003333333,0,0,0,0,,,,
GO,HTTP,1,0.001082251,0,0,0,0,,,,
VBA,Confluence,2,0.01058201,0,0,0,0,,,,
Salesforce,SSRS,3,0.029999999,0,0,0,0,,,,
SAS,Administrator,3,5.86E-06,0,0,0,0,,,,
Excel,Security,12,2.80E-04,0,0,0,0,,,,
Design,SSIS,1,7.83E-06,0,0,0,0,,,,
React,PHP,1,0.010416667,0,0,0,0,,,,
SQL,XML,5,2.40E-04,0,0,0,0,,,,
Analytics,NoSQL,1,7.70E-05,0,0,0,0,,,,
Analyst,API,4,1.85E-05,0,0,0,0,,,,
Analysis,Administrator,7,7.87E-06,0,0,0,0,,,,
Assurance,BusinessIntelligence,2,1.43E-06,0,0,0,0,,,,
Oracle,PLSQL,1,0.006802721,0,0,0,0,,,,
Development,Jira,2,9.87E-05,0,0,0,0,,,,
Agile,Cloud,1,3.12E-05,0,0,0,0,,,,
Developer,SaaS,1,3.00E-05,0,0,0,0,,,,
Agile,Hardware,1,2.73E-05,0,0,0,0,,,,
Database,Networking,3,2.53E-04,0,0,0,0,,,,
Assurance,Database,27,3.17E-04,0,0,0,0,,,,
SQL,DataAnalysis,9,2.05E-04,0,0,0,0,,,,
Visio,Waterfall,1,0.005555556,0,0,0,0,,,,
Excel,DataVisualization,1,2.80E-04,0,0,0,0,,,,
ComputerScience,SystemAdministration,1,0.008333334,0,0,0,0,,,,
C,GIS,1,9.26E-05,0,0,0,0,,,,
Struts,Architect,1,0.013888889,0,0,0,0,,,,
Salesforce,Database,1,6.75E-05,0,0,0,0,,,,
REST,PHP,1,0.03125,0,0,0,0,,,,
C,Tableau,8,4.49E-04,0,0,0,0,,,,
Analysis,CVS,6,1.45E-04,0,0,0,0,,,,
Reporting,Database,50,1.61E-04,0,0,0,0,,,,
Database,EDI,15,0.002372217,0,0,0,0,,,,
SQL,Elasticsearch,1,7.20E-05,0,0,0,0,,,,
PHP,CommandLine,1,0.125,0,0,0,0,,,,
Design,UserInterface,2,3.29E-04,0,0,0,0,,,,
Python,Git,1,0.00462963,0,0,0,0,,,,
Adobe,ProjectManagement,2,2.36E-05,0,0,0,0,,,,
GO,Scrum,4,6.18E-04,0,0,0,0,,,,
Adobe,PHP,5,0.010416667,0,0,0,0,,,,
Design,Developer,19,8.92E-05,10,3,0,0,,,,
BusinessIntelligence,Salesforce,3,5.01E-04,0,0,0,0,,,,
BusinessObjects,BigData,1,3.43E-05,0,0,0,0,,,,
Development,Finance,83,2.69E-05,0,0,0,0,,,,
Analytic,jQuery,5,1.27E-04,0,0,0,0,,,,
Development,Monitoring,54,9.84E-05,0,0,0,0,,,,
Reporting,BusinessIntelligence,30,4.77E-05,0,0,0,0,,,,
ComputerScience,Hadoop,1,5.56E-05,0,0,0,0,,,,
Excel,MySQL,2,3.73E-04,0,0,0,0,,,,
Excel,HTML,5,1.37E-04,0,0,0,0,,,,
Analytic,RiskManagement,9,1.17E-05,0,0,0,0,,,,
Agile,Scrum,7,0.00152972,0,0,0,0,,,,
Analysis,SDK,1,4.01E-05,0,0,0,0,,,,
Unix,Hive,1,0.0625,0,0,0,0,,,,
StatisticalAnalysis,OracleSQL,1,0.001262626,0,0,0,0,,,,
ComputerScience,PciDss,1,0.008333334,0,0,0,0,,,,
SPSS,ComputerScience,5,3.51E-04,0,0,0,0,,,,
Analytics,DataAnalysis,5,3.38E-05,0,0,0,0,,,,
Assurance,Swift,4,0.001718213,0,0,0,0,,,,
Statistics,Tableau,16,0.00607009,3,1,0,0,,,,
Analysis,Java,8,7.14E-05,0,0,0,0,,,,
Analysis,Math,6,1.11E-04,0,0,0,0,,,,
SAS,Math,6,4.51E-04,0,0,0,0,,,,
SAS,Java,6,1.63E-04,0,0,0,0,,,,
Analyst,BusinessObjects,11,1.75E-05,0,0,0,0,,,,
Development,RelationalDatabases,2,2.19E-05,0,0,0,0,,,,
MsOffice,Administrator,5,3.27E-04,0,0,0,0,,,,
Analytics,XML,5,1.28E-04,0,0,0,0,,,,
Tableau,Tools,4,5.61E-04,0,0,0,0,,,,
SQL,NoSQL,1,1.44E-04,0,0,0,0,,,,
GO,Cloud,1,3.87E-05,0,0,0,0,,,,
BusinessIntelligence,MATLAB,6,5.56E-04,0,0,0,0,,,,
Network,Hardware,3,8.01E-05,0,0,0,0,,,,
Marketing,BusinessAnalytic,5,1.98E-04,0,0,0,0,,,,
GO,Hardware,1,3.38E-05,0,0,0,0,,,,
Network,Cloud,1,1.02E-05,0,0,0,0,,,,
Analytic,Hudson,2,1.42E-05,0,0,0,0,,,,
Analysis,MachineLearning,3,1.45E-05,0,0,0,0,,,,
Analyst,Solaris,1,1.39E-05,0,0,0,0,,,,
Statistics,ETL,3,2.20E-04,0,0,0,0,,,,
Windows,API,1,0.001388889,0,0,0,0,,,,
Programming,Analyst,48,6.26E-05,0,0,0,0,,,,
SAS,MachineLearning,3,5.86E-05,0,0,0,0,,,,
MsAccess,Waterfall,2,0.042105265,0,0,0,0,,,,
Salesforce,Swift,1,0.016666668,0,0,0,0,,,,
Tableau,ProductManagement,1,0.001010101,0,0,0,0,,,,
Analyst,StatisticalAnalysis,27,5.10E-05,0,0,0,0,,,,
ComputerScience,Python,4,6.17E-04,0,0,0,0,,,,
VBA,Boost,1,0.002645503,0,0,0,0,,,,
Statistics,GIS,1,3.13E-04,0,0,0,0,,,,
Analytic,DatabaseDesign,3,2.39E-04,0,0,0,0,,,,
Analytics,Elasticsearch,1,3.85E-05,0,0,0,0,,,,
Analytics,Visualization,6,4.62E-04,0,0,0,0,,,,
ProjectManagement,LeSS,2,4.17E-04,0,0,0,0,,,,
Adobe,jQuery,6,0.005714286,0,0,0,0,,,,
Database,Hardware,2,4.22E-05,0,0,0,0,,,,
ARM,Shell,1,0.166666672,0,0,0,0,,,,
Development,SoftwareDevelopment,7,8.06E-05,0,0,0,0,,,,
Marketing,Scala,1,3.97E-05,0,0,0,0,,,,
Analyst,SDK,1,1.39E-05,0,0,0,0,,,,
Analytics,T-SQL,4,1.76E-04,0,0,0,0,,,,
Marketing,Automation,8,1.69E-05,0,0,0,0,,,,
Excel,FinTech,1,4.67E-05,0,0,0,0,,,,
DataWarehouse,Visualization,2,0.005698006,0,0,0,0,,,,
Assurance,Agile,27,8.21E-04,0,0,0,0,,,,
Analytic,PHP,5,3.32E-04,0,0,0,0,,,,
Design,UML,1,5.48E-05,0,0,0,0,,,,
Analytic,ProjectManagement,33,2.05E-04,0,0,0,0,,,,
Network,SharePoint,1,3.24E-06,0,0,0,0,,,,
Analytics,UX,5,5.50E-05,0,0,0,0,,,,
Oracle,MATLAB,5,0.004724112,0,0,0,0,,,,
GO,SharePoint,2,4.92E-05,0,0,0,0,,,,
Marketing,Photoshop,1,3.97E-05,0,0,0,0,,,,
ProjectManagement,DataDriven,1,0.00177305,0,0,0,0,,,,
Analyst,Math,13,1.80E-04,8,3,0,0,,,,
Analyst,Java,7,1.89E-05,0,0,0,0,,,,
SAS,BusinessObjects,6,6.10E-05,0,0,0,0,,,,
Analysis,BusinessObjects,12,6.02E-05,0,0,0,0,,,,
CRM,Visualization,3,0.00105042,0,0,0,0,,,,
R,ETL,1,2.53E-06,0,0,0,0,,,,
GO,Tester,2,0.004329004,0,0,0,0,,,,
Development,MapReduce,1,2.47E-05,0,0,0,0,,,,
Programming,SAS,20,1.28E-04,0,0,0,0,,,,
Analyst,MachineLearning,2,2.22E-06,0,0,0,0,,,,
MongoDB,Elasticsearch,1,0.5,0,0,0,0,,,,
SAS,Solaris,1,1.63E-04,0,0,0,0,,,,
C,Scripting,1,0.001388889,0,0,0,0,,,,
Programming,Analysis,32,8.06E-05,0,0,0,0,,,,
Marketing,Modeling,2,1.76E-06,0,0,0,0,,,,
PeopleSoft,Oracle,1,4.54E-04,0,0,0,0,,,,
Python,AWS,1,0.00462963,0,0,0,0,,,,
Tableau,DataScience,2,0.001122335,0,0,0,0,,,,
RiskManagement,LeSS,6,0.002881153,0,0,0,0,,,,
Pentaho,Visualization,1,0.011111111,0,0,0,0,,,,
Visio,Modeling,1,3.09E-04,0,0,0,0,,,,
Analytic,Pyramid,1,1.06E-04,0,0,0,0,,,,
ApacheSpark,NoSQL,1,0.5,0,0,0,0,,,,
Reporting,RelationalDatabase,2,1.27E-05,0,0,0,0,,,,
Tableau,R,15,5.52E-04,0,0,0,0,,,,
SAS,StatisticalAnalysis,13,1.39E-04,0,0,0,0,,,,
Development,Hadoop,7,1.61E-05,0,0,0,0,,,,
SharePoint,JavaScript,2,1.50E-04,0,0,0,0,,,,
Analytic,CSS,8,7.57E-04,0,0,0,0,,,,
Finance,ComputerScience,3,5.94E-06,0,0,0,0,,,,
StatisticalAnalysis,Analysis,30,1.82E-04,0,0,0,0,,,,
Agile,EDI,15,0.006146198,0,0,0,0,,,,
Agile,Reporting,29,1.40E-04,0,0,0,0,,,,
Agile,Visualization,3,0.002622378,0,0,0,0,,,,
Java,Hive,1,0.006944444,0,0,0,0,,,,
ProjectManagement,Administrator,7,3.48E-04,0,0,0,0,,,,
Statistics,D3,1,0.004694836,0,0,0,0,,,,
Development,Tools,11,4.15E-05,0,0,0,0,,,,
Reporting,Pentaho,4,1.02E-04,0,0,0,0,,,,
Analyst,DisasterRecovery,3,4.16E-05,0,0,0,0,,,,
Analysis,Unix,2,4.01E-05,0,0,0,0,,,,
Assurance,CRM,6,1.62E-05,0,0,0,0,,,,
SAS,Unix,3,3.66E-04,0,0,0,0,,,,
Automation,Developer,3,9.01E-05,0,0,0,0,,,,
Excel,Shell,1,1.40E-04,0,0,0,0,,,,
Analysis,React,2,1.34E-05,0,0,0,0,,,,
Finance,PenetrationTesting,1,7.92E-05,0,0,0,0,,,,
Excel,MsAccess,19,0.005322129,0,0,1,1,,,,
Development,Statistics,47,5.12E-04,0,0,1,0,,,,
SAS,Adobe,12,7.81E-05,0,0,0,0,,,,
Development,ProductManagement,3,8.88E-05,0,0,0,0,,,,
Analytic,Troubleshooting,1,5.32E-05,0,0,0,0,,,,
Reporting,CRM,10,6.68E-06,0,0,0,0,,,,
ApacheSpark,MATLAB,1,0.013888889,0,0,0,0,,,,
Design,.Net,2,2.19E-04,0,0,0,0,,,,
MsOffice,LeSS,3,0.001730104,0,0,0,0,,,,
Adobe,Analysis,22,6.48E-05,0,0,0,0,,,,
Salesforce,CRM,2,2.80E-04,0,0,0,0,,,,
Database,Prototype,4,0.002159244,0,0,0,0,,,,
Analyst,VersionControl,2,2.77E-05,0,0,0,0,,,,
Hardware,TCP,2,0.020833334,0,0,0,0,,,,
Struts,UML,1,0.333333343,0,0,0,0,,,,
Finance,C+,1,7.92E-05,0,0,0,0,,,,
Analytic,Windows,1,1.77E-06,0,0,0,0,,,,
Reporting,DataWarehouse,8,5.22E-05,0,0,0,0,,,,
R,Git,1,4.86E-04,0,0,0,0,,,,
BigData,DataDriven,1,0.003289474,0,0,0,0,,,,
Agile,DataAnalysis,1,3.07E-05,0,0,0,0,,,,
Analysis,REST,2,4.01E-05,0,0,0,0,,,,
Analyst,Couchbase,1,1.39E-05,0,0,0,0,,,,
SQL,Cloud,1,2.57E-06,0,0,0,0,,,,
Assurance,Pentaho,1,4.30E-05,0,0,0,0,,,,
Analytic,BigData,12,5.04E-05,0,0,0,0,,,,
Hadoop,OLAP,2,0.008888889,0,0,0,0,,,,
Development,ERP,1,8.22E-06,0,0,0,0,,,,
Analytics,Reporting,43,1.36E-05,0,0,0,0,,,,
Analytics,Salesforce,3,6.93E-05,0,0,0,0,,,,
SQL,SharePoint,1,8.18E-07,0,0,0,0,,,,
Analytic,MsOffice,6,1.25E-05,0,0,0,0,,,,
SQL,MATLAB,6,1.44E-04,0,0,0,0,,,,
GO,Prototype,4,0.006926407,0,0,0,0,,,,
REST,OracleSQL,1,0.0625,0,0,0,0,,,,
ETL,Hadoop,3,3.12E-04,0,0,0,0,,,,
Design,MsAccess,5,2.16E-04,0,0,0,0,,,,
Development,SoftwareEngineering,1,2.47E-05,0,0,0,0,,,,
Adobe,Azure,1,0.003333333,0,0,0,0,,,,
Analyst,React,4,1.85E-05,0,0,0,0,,,,
ETL,MapReduce,1,0.002604167,0,0,0,0,,,,
Design,Shell,1,8.22E-05,0,0,0,0,,,,
Automation,HTML,4,0.002091503,0,0,0,0,,,,
Development,C++,4,3.29E-05,0,0,0,0,,,,
Analysis,DisasterRecovery,3,1.20E-04,0,0,0,0,,,,
Analyst,Unix,2,1.39E-05,0,0,0,0,,,,
CRM,Scrum,1,1.25E-05,0,0,0,0,,,,
Marketing,AmazonRedshift,1,3.97E-05,0,0,0,0,,,,
Adobe,OracleSQL,1,8.33E-04,0,0,0,0,,,,
SharePoint,TCP,1,0.001893939,0,0,0,0,,,,
SAS,VersionControl,1,8.14E-05,0,0,0,0,,,,
Tools,Confluence,2,0.013888889,0,0,0,0,,,,
Analysis,VersionControl,2,8.03E-05,0,0,0,0,,,,
SystemAdministration,PCI,1,0.25,0,0,0,0,,,,
PciDss,PenetrationTesting,1,1,0,0,0,0,,,,
Development,R,41,4.03E-05,0,0,0,0,,,,
Tableau,Hadoop,4,5.39E-04,0,0,0,0,,,,
Excel,.Net,2,3.73E-04,0,0,0,0,,,,
Automation,Security,5,0.001157407,0,0,0,0,,,,
Analyst,Adobe,26,3.12E-05,0,0,0,0,,,,
Tableau,MapReduce,1,0.002525253,0,0,0,0,,,,
Statistics,Confluence,2,0.009389671,0,0,0,0,,,,
Analytics,Networking,5,8.02E-05,0,0,0,0,,,,
Assurance,Analytics,26,3.35E-05,0,0,0,0,,,,
C,ComputerScience,1,1.16E-05,0,0,0,0,,,,
Struts,Maven,1,1,0,0,0,0,,,,
Analyst,CommandLine,1,1.39E-05,0,0,0,0,,,,
Java,jQuery,5,0.033068784,0,0,0,0,,,,
Analyst,REST,4,5.55E-05,0,0,0,0,,,,
R,D3,1,4.86E-04,0,0,0,0,,,,
Development,DataScience,1,2.74E-06,0,0,0,0,,,,
Modeling,MySQL,1,0.003703704,0,0,0,0,,,,
VBA,GIS,1,3.53E-04,0,0,0,0,,,,
Marketing,SaaS,1,7.94E-07,0,0,0,0,,,,
BusinessIntelligence,Visualization,6,0.003337041,0,0,0,0,,,,
Adobe,BigData,1,1.10E-05,0,0,0,0,,,,
GO,T-SQL,2,0.001236858,0,0,0,0,,,,
Salesforce,BuildAutomation,2,0.200000003,0,0,0,0,,,,
ETL,Python,1,2.41E-05,0,0,0,0,,,,
Math,RiskManagement,1,1.05E-04,0,0,0,0,,,,
Adobe,Windows,2,2.22E-04,0,0,0,0,,,,
Tools,ComputerScience,2,2.31E-04,0,0,0,0,,,,
Developer,Struts,1,0.001501502,0,0,0,0,,,,
SQL,EDI,15,5.06E-04,0,0,0,0,,,,
Windows,CommandLine,1,0.016666668,0,0,0,0,,,,
Analysis,DataDriven,1,4.01E-05,0,0,0,0,,,,
SQL,Reporting,75,7.72E-05,0,0,0,0,,,,
SPSS,Tableau,12,0.001224365,0,0,0,0,,,,
ProjectManagement,BusinessObjects,3,1.66E-04,0,0,0,0,,,,
Windows,REST,1,0.004166667,0,0,0,0,,,,
Statistics,ComputerScience,8,0.002503912,0,0,0,0,,,,
Analytics,SharePoint,2,1.75E-06,0,0,0,0,,,,
SQL,Salesforce,5,3.60E-04,0,0,0,0,,,,
Analytic,Analysis,144,8.86E-05,0,0,0,0,,,,
Analyst,Cisco,3,4.16E-05,0,0,0,0,,,,
SAS,Analytic,71,8.73E-05,0,0,0,0,,,,
Analytics,MATLAB,8,1.37E-04,0,0,0,0,,,,
Design,Architect,5,5.71E-05,0,0,0,0,,,,
VBA,ETL,2,1.10E-04,0,0,0,0,,,,
StatisticalAnalysis,CSS,3,0.005050505,0,0,0,0,,,,
HTML,Wordpress,2,0.039215688,0,0,0,0,,,,
SQL,Assurance,31,8.91E-05,0,0,0,0,,,,
Marketing,Design,65,2.76E-05,0,0,0,0,,,,
SQL,Networking,1,6.00E-06,0,0,0,0,,,,
Tableau,Python,7,0.001145716,0,0,0,0,,,,
BusinessIntelligence,XML,4,5.93E-04,0,0,0,0,,,,
DataAnalysis,Database,3,1.07E-04,0,0,0,0,,,,
Analytics,PeopleSoft,1,5.13E-06,0,0,0,0,,,,
ComputerScience,ProductManagement,3,0.015,0,0,0,0,,,,
WebAnalytics,Tableau,3,5.43E-05,0,0,0,0,,,,
Hybris,Java,1,0.00462963,0,0,0,0,,,,
Programming,ProjectManagement,18,0.001126408,0,0,0,0,,,,
UX,JavaScript,1,1.88E-04,0,0,0,0,,,,
Programming,PHP,2,9.80E-04,0,0,0,0,,,,
Adobe,ActiveDirectory,2,0.004444445,0,0,0,0,,,,
BusinessIntelligence,DataAnalysis,1,9.76E-06,0,0,0,0,,,,
R,AWS,1,4.86E-04,0,0,0,0,,,,
Tableau,ReportingServices,1,0.005050505,0,0,0,0,,,,
Unix,BigData,1,8.22E-04,0,0,0,0,,,,
Windows,React,1,0.001388889,0,0,0,0,,,,
SPSS,ETL,2,3.51E-05,0,0,0,0,,,,
StatisticalAnalysis,ProjectManagement,8,5.73E-04,0,0,0,0,,,,
Finance,OLAP,1,2.64E-05,0,0,0,0,,,,
Tableau,VBA,9,0.002164502,0,0,0,0,,,,
Design,Visio,34,0.005281433,0,0,1,0,,,,
Agile,Prototype,4,0.005594406,0,0,0,0,,,,
Analyst,LeSS,16,2.09E-04,8,2,0,0,,,,
PciDss,PCI,1,0.25,0,0,0,0,,,,
SystemAdministration,PenetrationTesting,1,1,0,0,0,0,,,,
Statistics,AWS,1,0.004694836,0,0,0,0,,,,
Finance,PCI,1,1.98E-05,0,0,0,0,,,,
Tableau,Jira,2,0.01010101,0,0,0,0,,,,
MsOffice,Unix,1,8.17E-04,0,0,0,0,,,,
SPSS,OLAP,1,5.61E-04,0,0,0,0,,,,
DataAnalysis,GO,2,1.52E-04,0,0,0,0,,,,
MATLAB,MongoDB,1,0.027777778,0,0,0,0,,,,
PHP,Java,5,0.086805552,0,0,0,0,,,,
Finance,ETL,3,3.71E-06,0,0,0,0,,,,
SSRS,T-SQL,1,0.004761905,0,0,0,0,,,,
SQL,PLSQL,1,1.44E-04,0,0,0,0,,,,
Monitoring,ETL,1,3.56E-06,0,0,0,0,,,,
MySQL,Struts,1,0.333333343,0,0,0,0,,,,
Assurance,SoftwareDesign,1,6.44E-04,0,0,0,0,,,,
SAS,Cisco,2,2.17E-04,0,0,0,0,,,,
Analyst,Analytic,156,3.59E-05,0,0,0,0,,,,
Assurance,DataManagement,4,8.52E-05,0,0,0,0,,,,
Pentaho,MATLAB,1,0.001851852,0,0,0,0,,,,
GO,XML,4,0.002308802,0,0,0,0,,,,
Excel,Architect,5,9.73E-05,0,0,0,0,,,,
Analysis,Cisco,2,5.35E-05,0,0,0,0,,,,
Math,ProjectManagement,2,5.46E-04,0,0,0,0,,,,
Analyst,DataDriven,1,1.39E-05,0,0,0,0,,,,
Reporting,Storage,4,1.91E-04,0,0,0,0,,,,
C++,ComputerScience,1,3.47E-04,0,0,0,0,,,,
Analytic,OracleSQL,3,2.39E-04,0,0,0,0,,,,
Database,T-SQL,3,8.68E-04,0,0,0,0,,,,
Reporting,DataManagement,5,1.97E-05,0,0,0,0,,,,
Developer,ARM,1,5.01E-04,0,0,0,0,,,,
StatisticalAnalysis,RiskManagement,2,2.75E-05,0,0,0,0,,,,
DataWarehouse,MATLAB,5,0.005935423,0,0,0,0,,,,
Salesforce,DataManagement,1,8.26E-04,0,0,0,0,,,,
Assurance,Storage,1,8.05E-05,0,0,0,0,,,,
Networking,Storage,1,0.005208333,0,0,0,0,,,,
Tableau,Finance,8,2.56E-05,0,0,0,0,,,,
Excel,Marketing,117,1.52E-04,0,0,0,0,,,,
Analytic,Azure,1,1.06E-04,0,0,0,0,,,,
Tableau,Monitoring,5,8.64E-05,0,0,0,0,,,,
BusinessIntelligence,UX,2,6.36E-05,0,0,0,0,,,,
SQL,Scrum,1,2.57E-06,0,0,0,0,,,,
Analytics,Cloud,2,5.50E-06,0,0,0,0,,,,
R,ComputerScience,7,1.98E-04,0,0,0,0,,,,
Excel,Visio,33,0.00847339,0,0,1,0,,,,
GO,Visualization,2,0.001443001,0,0,0,0,,,,
SAS,LeSS,4,1.53E-04,0,0,0,0,,,,
BusinessIntelligence,T-SQL,3,7.15E-04,0,0,0,0,,,,
Development,C,39,1.04E-04,0,0,0,0,,,,
Analysis,LeSS,7,1.16E-04,0,0,0,0,,,,
Network,Visualization,3,8.55E-04,0,0,0,0,,,,
ComputerScience,DataScience,1,4.63E-04,0,0,0,0,,,,
Security,Rackspace,1,0.006944444,0,0,0,0,,,,
Development,CustomerSupport,15,5.05E-05,0,0,0,0,,,,
Programming,RiskManagement,7,1.31E-04,0,0,0,0,,,,
JavaScript,XML,5,0.010964912,0,0,0,0,,,,
CRM,MATLAB,5,4.86E-04,0,0,0,0,,,,
Reporting,CSS,2,4.24E-05,0,0,0,0,,,,
Analytic,RelationalDatabase,5,8.87E-05,0,0,0,0,,,,
Excel,ReportingServices,1,2.80E-04,0,0,0,0,,,,
DataAnalysis,Windows,1,2.92E-04,0,0,0,0,,,,
Analytic,Agile,26,1.26E-04,0,0,0,0,,,,
Development,UserInterface,1,2.47E-05,0,0,0,0,,,,
Modeling,ProductManagement,1,0.002222222,0,0,0,0,,,,
ApacheSpark,Java,1,0.013888889,0,0,0,0,,,,
Excel,VBA,58,0.004985698,0,0,0,1,,,,
SQL,StatisticalAnalysis,15,1.64E-04,0,0,0,0,,,,
BusinessIntelligence,Unix,2,5.56E-04,0,0,0,0,,,,
Tools,Automation,3,4.17E-04,0,0,0,0,,,,
Excel,Python,6,4.67E-05,0,0,0,0,,,,
Design,Monitoring,43,2.08E-04,0,0,0,0,,,,
Design,Finance,51,3.39E-05,0,0,0,0,,,,
Programming,SQL,36,3.66E-04,0,0,0,0,,,,
Assurance,ProjectManagement,19,4.12E-04,0,0,0,0,,,,
Development,Developer,25,4.63E-05,0,0,0,0,,,,
Statistics,Automation,2,1.25E-04,0,0,0,0,,,,
Statistics,Scala,1,0.004694836,0,0,0,0,,,,
Excel,WebAnalytics,19,1.21E-04,0,0,0,0,,,,
Analysis,Prototype,4,1.28E-04,0,0,0,0,,,,
Excel,SPSS,34,5.45E-04,0,0,0,0,,,,
Analyst,NoSQL,1,1.39E-05,0,0,0,0,,,,
Development,SSIS,2,9.40E-06,0,0,0,0,,,,
Reporting,ProjectManagement,42,2.98E-04,0,0,0,0,,,,
ProjectManagement,EDI,15,0.006233378,0,0,0,0,,,,
SQL,BusinessObjects,9,1.21E-04,0,0,0,0,,,,
Adobe,Database,3,2.02E-05,0,0,0,0,,,,
Statistics,PostGIS,1,0.004694836,0,0,0,0,,,,
ApacheSpark,MachineLearning,1,0.02,0,0,0,0,,,,
Assurance,CSS,2,2.86E-04,0,0,0,0,,,,
ETL,Linux,1,0.002604167,0,0,0,0,,,,
Reporting,PHP,8,7.63E-04,0,0,0,0,,,,
GO,DisasterRecovery,3,0.006493506,0,0,0,0,,,,
HTML,Confluence,2,0.039215688,0,0,0,0,,,,
Adobe,BusinessIntelligence,11,2.24E-04,0,0,0,0,,,,
BigData,Visualization,3,0.00493421,0,0,0,0,,,,
Statistics,Modeling,2,2.09E-04,0,0,0,0,,,,
Scrum,DatabaseDesign,1,0.004464286,0,0,0,0,,,,
Database,REST,1,1.69E-04,0,0,0,0,,,,
Development,Storm,1,4.93E-05,0,0,0,0,,,,
Design,VBA,28,6.82E-04,0,0,0,0,,,,
Reporting,DatabaseDesign,3,2.15E-04,0,0,0,0,,,,
StatisticalAnalysis,Storage,3,0.005681818,0,0,0,0,,,,
Analytics,CVS,1,7.70E-06,0,0,0,0,,,,
BusinessIntelligence,DisasterRecovery,3,0.001668521,0,0,0,0,,,,
Adobe,GO,7,3.54E-04,0,0,0,0,,,,
Development,IPhone,2,6.58E-05,0,0,0,0,,,,
DataMining,Unix,1,0.020833334,0,0,0,0,,,,
Assurance,RiskManagement,7,4.30E-05,0,0,0,0,,,,
Analysis,UI,1,4.01E-05,0,0,0,0,,,,
Adobe,Network,3,1.71E-05,0,0,0,0,,,,
R,Modeling,2,2.16E-05,0,0,0,0,,,,
Adobe,Oracle,1,2.27E-05,0,0,0,0,,,,
Design,ReportingServices,1,1.64E-04,0,0,0,0,,,,
MySQL,D3,1,0.333333343,0,0,0,0,,,,
Reporting,Hudson,1,3.18E-06,0,0,0,0,,,,
WebAnalytics,Design,6,7.07E-06,0,0,0,0,,,,
UX,BigData,1,9.40E-05,0,0,0,0,,,,
ProjectManagement,Scrum,1,3.17E-05,0,0,0,0,,,,
Excel,Monitoring,48,4.41E-04,0,0,0,0,,,,
SQL,MachineLearning,4,9.21E-05,0,0,0,0,,,,
Design,Python,4,1.22E-05,0,0,0,0,,,,
Development,HTML,10,9.67E-05,0,0,0,0,,,,
Excel,Finance,79,1.38E-04,0,0,0,0,,,,
Marketing,Tableau,23,1.06E-04,0,0,0,0,,,,
BusinessObjects,DataManagement,2,3.44E-04,0,0,0,0,,,,
Marketing,GIS,1,2.65E-06,0,0,0,0,,,,
SQL,Java,7,1.96E-04,0,0,0,0,,,,
Visio,ETL,1,1.45E-04,0,0,0,0,,,,
Git,Storm,1,1,0,0,0,0,,,,
SQL,Math,7,5.42E-04,0,0,0,0,,,,
Tableau,Architect,5,0.001753648,0,0,0,0,,,,
Adobe,JavaScript,10,0.002192982,2,2,0,0,,,,
SPSS,Design,17,8.00E-05,0,0,0,0,,,,
DataAnalysis,PerformanceTesting,3,0.052631579,0,0,0,0,,,,
Analyst,Prototype,5,6.93E-05,0,0,0,0,,,,
Automation,R,2,1.30E-05,0,0,0,0,,,,
Development,Security,12,4.93E-05,0,0,0,0,,,,
Agile,LeSS,1,1.03E-04,0,0,0,0,,,,
Hibernate,Architect,1,0.013888889,0,0,0,0,,,,
R,Scala,1,4.86E-04,0,0,0,0,,,,
D3,DataVisualization,1,1,0,0,0,0,,,,
Analysis,NoSQL,1,4.01E-05,0,0,0,0,,,,
Hadoop,AmazonRedshift,1,0.006666667,0,0,0,0,,,,
Assurance,DatabaseDesign,1,1.61E-04,0,0,0,0,,,,
Excel,Jira,2,5.60E-04,0,0,0,0,,,,
AgileProjectManagement,Couchbase,1,1,0,0,0,0,,,,
DisasterRecovery,SSRS,3,0.100000001,0,0,0,0,,,,
Oracle,Unix,2,0.006802721,0,0,0,0,,,,
DataAnalysis,MsOffice,4,9.17E-04,0,0,0,0,,,,
Reporting,RiskManagement,19,4.68E-05,0,0,0,0,,,,
C,Waterfall,1,2.78E-04,0,0,0,0,,,,
Marketing,ETL,3,1.86E-06,0,0,0,0,,,,
Analytic,BusinessIntelligence,32,6.06E-05,0,0,0,0,,,,
Reporting,jQuery,5,1.14E-04,0,0,0,0,,,,
BusinessObjects,DataWarehouse,2,3.56E-04,0,0,0,0,,,,
Design,MapReduce,2,3.29E-04,0,0,0,0,,,,
Shell,ETL,2,0.010416667,0,0,0,0,,,,
Analytics,MachineLearning,5,7.70E-05,0,0,0,0,,,,
Finance,FrontEnd,1,7.92E-05,0,0,0,0,,,,
MapReduce,Cassandra,1,0.5,0,0,0,0,,,,
