Node1,Node2,Co-occurrence,Strength,NetworkPass1,Order,NetworkPass2Node1,NetworkPass2Node2,,,,
RiskManagement,C++,2,0.001587302,0,0,0,0,,,,
Analytics,RelationalDatabase,4,2.15E-04,0,0,0,0,,,,
CSS,ProductManagement,1,0.166666672,0,0,0,0,,,,
SQL,Spring,1,4.57E-05,0,0,0,0,,,,
Adobe,SDK,1,0.01,0,0,0,0,,,,
Hadoop,BigData,4,0.002040816,0,0,0,0,,,,
Tools,PHP,3,0.03125,0,0,0,0,,,,
CRM,Developer,1,6.81E-06,0,0,0,0,,,,
RiskManagement,Troubleshooting,1,0.004761905,0,0,0,0,,,,
Marketing,Security,2,1.05E-05,0,0,0,0,,,,
Statistics,ProjectManagement,5,0.001179023,0,0,0,0,,,,
Analyst,jQuery,4,4.95E-05,0,0,0,0,,,,
GO,MsAccess,1,0.001111111,0,0,0,0,,,,
Marketing,Agile,6,2.38E-05,0,0,0,0,,,,
Excel,Waterfall,2,0.001652893,0,0,0,0,,,,
SQL,DataMining,1,1.22E-04,0,0,0,0,,,,
Marketing,RelationalDatabase,4,1.01E-04,0,0,0,0,,,,
Analyst,ReportingServices,1,3.71E-05,0,0,0,0,,,,
Design,ARM,2,5.27E-04,0,0,0,0,,,,
SAS,Hive,1,1.71E-04,0,0,0,0,,,,
Analysis,Hive,1,5.86E-05,0,0,0,0,,,,
Agile,Architect,1,1.55E-04,0,0,0,0,,,,
Marketing,HTML,4,1.01E-04,0,0,0,0,,,,
Marketing,MySQL,1,4.73E-05,0,0,0,0,,,,
ProjectManagement,ProductManagement,1,0.002192982,0,0,0,0,,,,
R,Hadoop,3,1.48E-04,0,0,0,0,,,,
Development,Tableau,7,7.48E-05,0,0,0,0,,,,
Development,CVS,4,4.40E-04,0,0,0,0,,,,
Prototype,MATLAB,1,0.025,0,0,0,0,,,,
SQL,GO,13,3.43E-04,0,0,0,0,,,,
SQL,Network,5,1.61E-05,0,0,0,0,,,,
ProjectManagement,MsOffice,3,2.74E-04,0,0,0,0,,,,
ETL,Cisco,1,0.010416667,0,0,0,0,,,,
Reporting,Automation,2,2.49E-05,0,0,0,0,,,,
Programming,ComputerScience,1,1.10E-04,0,0,0,0,,,,
Analyst,VBA,25,2.97E-04,0,0,0,0,,,,
SQL,Oracle,5,1.86E-04,0,0,0,0,,,,
Analysis,Monitoring,22,1.04E-04,0,0,0,0,,,,
Tableau,D3,1,0.011111111,0,0,0,0,,,,
Hadoop,DataScience,1,0.002380952,0,0,0,0,,,,
Analysis,Finance,37,3.01E-05,0,0,0,0,,,,
iPad,HTML,1,0.06666667,0,0,0,0,,,,
Analytics,HTML,4,2.15E-04,0,0,0,0,,,,
SAS,Finance,12,9.23E-06,0,0,0,0,,,,
Analytics,MySQL,1,1.01E-04,0,0,0,0,,,,
Monitoring,CustomerSupport,4,4.20E-04,0,0,0,0,,,,
Analyst,Python,3,9.28E-06,0,0,0,0,,,,
Programming,VersionControl,1,0.005263158,0,0,0,0,,,,
SAS,Monitoring,12,9.04E-05,0,0,0,0,,,,
StatisticalAnalysis,ComputerScience,4,0.004273504,0,0,0,0,,,,
Finance,CustomerSupport,5,6.70E-05,0,0,0,0,,,,
Analyst,S3,3,1.11E-04,0,0,0,0,,,,
StatisticalAnalysis,Couchbase,1,0.012820513,0,0,0,0,,,,
Network,TCP,2,0.003527337,0,0,0,0,,,,
Network,Pig,1,0.001763668,0,0,0,0,,,,
Database,DataManagement,1,5.00E-05,0,0,0,0,,,,
RiskManagement,R,3,4.93E-05,0,0,0,0,,,,
C,Monitoring,4,1.28E-04,0,0,0,0,,,,
ProjectManagement,PerformanceTesting,1,0.004385965,0,0,0,0,,,,
Analyst,WebAnalytics,7,6.12E-06,0,0,0,0,,,,
C,Finance,5,2.04E-05,0,0,0,0,,,,
R,MapReduce,1,5.75E-04,0,0,0,0,,,,
Programming,Unix,1,0.005263158,0,0,0,0,,,,
SPSS,C,5,4.12E-04,0,0,0,0,,,,
Analytic,Tableau,13,5.55E-04,0,0,0,0,,,,
Unix,Solaris,1,1,0,0,0,0,,,,
R,CSS,1,3.83E-04,0,0,0,0,,,,
ProjectManagement,Troubleshooting,1,0.004385965,0,0,0,0,,,,
Statistics,RiskManagement,3,4.61E-04,0,0,0,0,,,,
SAS,SPSS,18,4.19E-04,0,0,0,0,,,,
Design,NoSQL,1,3.96E-04,0,0,0,0,,,,
Statistics,MapReduce,2,0.021505376,0,0,0,0,,,,
Development,API,2,6.11E-05,0,0,0,0,,,,
Analytics,SSIS,1,2.24E-05,0,0,0,0,,,,
SPSS,Analysis,20,1.78E-04,0,0,0,0,,,,
Windows,PHP,1,0.006944444,0,0,0,0,,,,
SQL,Database,14,1.57E-04,0,0,0,0,,,,
Analytics,Swift,2,2.69E-04,0,0,0,0,,,,
Analysis,jQuery,4,1.56E-04,0,0,0,0,,,,
CSS,DataScience,1,0.055555556,0,0,0,0,,,,
Statistics,Hadoop,2,6.14E-04,0,0,0,0,,,,
CRM,HTML,1,9.80E-05,0,0,0,0,,,,
SAS,jQuery,4,4.55E-04,0,0,0,0,,,,
SQL,BusinessIntelligence,13,7.38E-05,0,0,0,0,,,,
Database,TCP,1,0.001098901,0,0,0,0,,,,
Math,ComputerScience,2,0.013888889,0,0,0,0,,,,
ProjectManagement,BigData,2,1.57E-04,0,0,0,0,,,,
Developer,Architect,1,1.03E-04,0,0,0,0,,,,
DataManagement,Oracle,1,4.64E-04,0,0,0,0,,,,
Marketing,Swift,3,2.84E-04,0,0,0,0,,,,
ComputerScience,MachineLearning,3,0.0125,0,0,0,0,,,,
Analytic,ETL,2,1.23E-05,0,0,0,0,,,,
SAS,VBA,15,9.85E-04,0,0,0,0,,,,
Analysis,VBA,21,6.63E-04,0,0,0,0,,,,
Marketing,Developer,1,4.38E-07,0,0,0,0,,,,
SQL,SSRS,3,3.65E-04,0,0,0,0,,,,
C,VBA,5,0.001393534,0,0,0,0,,,,
Network,.Net,1,0.001763668,0,0,0,0,,,,
Reporting,XML,3,2.61E-04,0,0,0,0,,,,
Analysis,ReportingServices,1,1.17E-04,0,0,0,0,,,,
Agile,CRM,1,1.03E-05,0,0,0,0,,,,
UML,SoftwareDesign,1,0.5,0,0,0,0,,,,
CRM,RelationalDatabase,1,9.80E-05,0,0,0,0,,,,
GO,.Net,1,0.005555556,0,0,0,0,,,,
Excel,ARM,1,2.75E-04,0,0,0,0,,,,
DataManagement,DataMining,1,0.007575758,0,0,0,0,,,,
BusinessIntelligence,Shell,1,0.001194743,0,0,0,0,,,,
ProjectManagement,R,3,4.54E-05,0,0,0,0,,,,
Analyst,Hive,1,1.86E-05,0,0,0,0,,,,
SAS,WebAnalytics,8,7.36E-05,0,0,0,0,,,,
Development,OLAP,1,6.87E-05,0,0,0,0,,,,
CSS,BigData,1,0.002976191,0,0,0,0,,,,
R,PHP,3,0.002586207,0,0,0,0,,,,
Analytics,Developer,2,3.73E-06,0,0,0,0,,,,
WebAnalytics,Analysis,11,4.77E-05,0,0,0,0,,,,
Visio,Developer,2,0.001234568,0,0,0,0,,,,
Analyst,Finance,60,2.51E-05,0,0,0,0,,,,
Pentaho,MySQL,1,0.041666668,0,0,0,0,,,,
Analyst,Monitoring,32,6.98E-05,0,0,0,0,,,,
WebAnalytics,C,1,1.46E-05,0,0,0,0,,,,
SAS,Python,3,8.54E-05,0,0,0,0,,,,
Marketing,UserInterface,1,4.73E-05,0,0,0,0,,,,
Analysis,Python,3,2.93E-05,0,0,0,0,,,,
DataAnalysis,EDI,1,0.002083333,0,0,0,0,,,,
Reporting,DataAnalysis,2,4.36E-05,0,0,0,0,,,,
Database,MsAccess,1,4.40E-04,0,0,0,0,,,,
Analytic,GIS,1,9.85E-05,0,0,0,0,,,,
MsOffice,RiskManagement,4,5.29E-04,0,0,0,0,,,,
SQL,UX,1,3.65E-05,0,0,0,0,,,,
Excel,SSIS,2,3.67E-04,0,0,0,0,,,,
R,Java,3,0.001149425,0,0,0,0,,,,
Math,R,4,0.003065134,0,0,0,0,,,,
Development,SPSS,15,1.17E-04,0,0,0,0,,,,
Programming,Statistics,4,9.05E-04,0,0,0,0,,,,
Excel,Swift,3,0.002479339,0,0,0,0,,,,
VBA,Cisco,1,0.012820513,0,0,0,0,,,,
Analyst,Administrator,17,6.31E-05,0,0,0,0,,,,
Statistics,Solaris,1,0.010752688,0,0,0,0,,,,
Analyst,ETL,5,9.66E-06,0,0,0,0,,,,
SQL,Automation,2,3.48E-05,0,0,0,0,,,,
StatisticalAnalysis,Tools,2,7.12E-04,0,0,0,0,,,,
Analytic,Hive,1,1.48E-04,0,0,0,0,,,,
Reporting,Oracle,4,8.54E-05,0,0,0,0,,,,
Reporting,Network,5,1.15E-05,0,0,0,0,,,,
Network,EDI,4,0.001410935,0,0,0,0,,,,
Agile,Design,6,9.96E-05,0,0,0,0,,,,
SPSS,LeSS,1,6.31E-04,0,0,0,0,,,,
Reporting,GO,10,1.45E-04,6,1,0,0,,,,
Assurance,UML,2,0.004310345,0,0,0,0,,,,
Database,Scrum,2,5.49E-04,0,0,0,0,,,,
StatisticalAnalysis,Statistics,7,0.006754894,0,0,0,0,,,,
SQL,T-SQL,1,3.65E-04,0,0,0,0,,,,
Analytic,Monitoring,15,1.22E-04,0,0,0,0,,,,
MATLAB,MySQL,1,0.025,0,0,0,0,,,,
Analytic,Finance,16,1.42E-05,0,0,0,0,,,,
Development,jQuery,3,1.03E-04,0,0,0,0,,,,
ComputerScience,CSS,1,0.006944444,0,0,0,0,,,,
SharePoint,RelationalDatabase,1,8.33E-04,0,0,0,0,,,,
Reporting,JavaScript,3,4.90E-05,0,0,0,0,,,,
Analyst,Tableau,14,8.08E-05,0,0,0,0,,,,
Analytics,ARM,2,2.69E-04,0,0,0,0,,,,
StatisticalAnalysis,ProductManagement,1,0.006410256,0,0,0,0,,,,
Adobe,Hadoop,1,1.43E-04,0,0,0,0,,,,
Developer,Hardware,1,1.93E-04,0,0,0,0,,,,
Security,SharePoint,1,3.47E-04,0,0,0,0,,,,
Visio,ARM,1,0.022222223,0,0,0,0,,,,
ComputerScience,PHP,1,0.005208333,0,0,0,0,,,,
Development,VBA,15,3.96E-04,0,0,0,0,,,,
Developer,Cloud,1,2.20E-04,0,0,0,0,,,,
Analyst,CVS,4,1.19E-04,0,0,0,0,,,,
SQL,Modeling,2,2.44E-05,0,0,0,0,,,,
MsOffice,Solaris,1,0.006944444,0,0,0,0,,,,
Development,Python,2,1.53E-05,0,0,0,0,,,,
Math,C++,1,0.013888889,0,0,0,0,,,,
Design,HTML,1,2.64E-05,0,0,0,0,,,,
Programming,MsOffice,3,3.29E-04,0,0,0,0,,,,
Math,BigData,1,0.001488095,0,0,0,0,,,,
Marketing,ARM,1,3.16E-05,0,0,0,0,,,,
ProjectManagement,ComputerScience,1,9.14E-05,0,0,0,0,,,,
SAS,OLAP,2,6.83E-04,0,0,0,0,,,,
R,MachineLearning,2,3.07E-04,0,0,0,0,,,,
Development,WebAnalytics,4,7.40E-06,0,0,0,0,,,,
Reporting,DataMining,1,8.71E-05,0,0,0,0,,,,
Assurance,Network,6,1.37E-04,0,0,0,0,,,,
Automation,MsAccess,1,0.004761905,0,0,0,0,,,,
Assurance,GO,8,7.66E-04,0,0,0,0,,,,
Excel,Developer,4,6.12E-05,0,0,0,0,,,,
Excel,Agile,7,2.83E-04,0,0,0,0,,,,
Reporting,SSRS,1,2.90E-05,0,0,0,0,,,,
Excel,RelationalDatabase,5,0.00137741,0,0,0,0,,,,
Adobe,CSS,1,0.003333333,0,0,0,0,,,,
GO,HTTP,1,0.002777778,0,0,0,0,,,,
Programming,C++,3,0.003947368,0,0,0,0,,,,
CRM,ARM,1,4.90E-04,0,0,0,0,,,,
Analytic,VBA,10,3.79E-04,0,0,0,0,,,,
SAS,Administrator,2,8.04E-06,0,0,0,0,,,,
SAS,ETL,4,5.69E-05,0,0,0,0,,,,
Math,ProductManagement,1,0.083333336,0,0,0,0,,,,
Statistics,MachineLearning,3,0.006451613,0,0,0,0,,,,
Excel,Security,3,2.07E-04,0,0,0,0,,,,
React,PHP,1,0.083333336,0,0,0,0,,,,
SQL,XML,3,3.65E-04,0,0,0,0,,,,
Analysis,ETL,3,1.10E-05,0,0,0,0,,,,
Analytics,NoSQL,1,2.01E-04,0,0,0,0,,,,
Analyst,API,3,3.71E-05,0,0,0,0,,,,
Analysis,Administrator,4,1.10E-05,0,0,0,0,,,,
Assurance,BusinessIntelligence,2,1.03E-05,0,0,0,0,,,,
ARM,DataWarehouse,1,0.00617284,0,0,0,0,,,,
Analytic,Python,2,3.28E-05,0,0,0,0,,,,
Analysis,GIS,1,3.91E-05,0,0,0,0,,,,
Agile,Cloud,1,3.33E-04,0,0,0,0,,,,
SAS,GIS,1,1.14E-04,0,0,0,0,,,,
Agile,Hardware,1,2.91E-04,0,0,0,0,,,,
Assurance,Database,7,2.32E-04,0,0,0,0,,,,
Analytic,WebAnalytics,10,9.95E-05,0,0,0,0,,,,
SQL,DataAnalysis,2,6.09E-05,0,0,0,0,,,,
Excel,DataVisualization,1,8.26E-04,0,0,0,0,,,,
Scrum,UML,1,0.03125,0,0,0,0,,,,
Tools,MachineLearning,2,0.003703704,0,0,0,0,,,,
Analytic,SPSS,18,3.63E-04,0,0,0,0,,,,
Salesforce,Database,1,0.001098901,0,0,0,0,,,,
REST,PHP,1,0.125,0,0,0,0,,,,
Tools,Math,2,0.009259259,0,0,0,0,,,,
C,Tableau,4,7.73E-04,0,0,0,0,,,,
Analysis,CVS,2,9.38E-05,0,0,0,0,,,,
Tools,Java,3,0.013888889,0,0,0,0,,,,
SQL,BusinessAnalytic,3,0.001096491,0,0,0,0,,,,
Reporting,Database,12,8.27E-05,0,0,0,0,,,,
Database,EDI,4,0.001758242,0,0,0,0,,,,
Analysis,Tableau,14,2.55E-04,0,0,0,0,,,,
PHP,CommandLine,1,0.25,0,0,0,0,,,,
Design,UserInterface,2,7.91E-04,0,0,0,0,,,,
Adobe,ProjectManagement,1,4.39E-05,0,0,0,0,,,,
SAS,Tableau,10,3.79E-04,0,0,0,0,,,,
StatisticalAnalysis,R,6,5.31E-04,0,0,0,0,,,,
Finance,LeSS,2,1.25E-04,0,0,0,0,,,,
GO,Scrum,1,3.47E-04,0,0,0,0,,,,
Adobe,PHP,3,0.022500001,0,0,0,0,,,,
Design,Developer,7,8.97E-05,0,0,0,0,,,,
Monitoring,LeSS,2,0.00122549,0,0,0,0,,,,
Programming,R,4,9.68E-05,0,0,0,0,,,,
Statistics,Math,3,0.016129032,0,0,0,0,,,,
BusinessObjects,BigData,1,1.86E-04,0,0,0,0,,,,
Development,Finance,33,2.81E-05,0,0,0,0,,,,
Analytic,jQuery,3,2.22E-04,0,0,0,0,,,,
Development,Monitoring,23,1.34E-04,0,0,0,0,,,,
Reporting,BusinessIntelligence,16,8.00E-05,0,0,0,0,,,,
Excel,MySQL,2,0.001652893,0,0,0,0,,,,
Excel,HTML,1,5.51E-05,0,0,0,0,,,,
Analytic,RiskManagement,3,1.27E-05,0,0,0,0,,,,
Agile,Scrum,2,0.001748252,0,0,0,0,,,,
Reporting,Developer,2,4.84E-06,0,0,0,0,,,,
Analytic,MapReduce,2,5.91E-04,0,0,0,0,,,,
Analysis,SDK,1,1.17E-04,0,0,0,0,,,,
SQL,Waterfall,2,7.31E-04,0,0,0,0,,,,
DataAnalysis,Visio,1,0.002777778,0,0,0,0,,,,
SPSS,ComputerScience,3,7.10E-04,0,0,0,0,,,,
Excel,Spring,1,1.03E-04,0,0,0,0,,,,
Assurance,Swift,2,0.002873563,0,0,0,0,,,,
Design,BusinessIntelligence,17,1.37E-04,0,0,0,0,,,,
Statistics,Tableau,8,0.007646356,0,0,0,0,,,,
Marketing,XML,3,9.47E-05,0,0,0,0,,,,
Analysis,Java,3,1.17E-04,0,0,0,0,,,,
Analysis,Math,3,1.76E-04,0,0,0,0,,,,
SAS,Math,5,0.001423042,0,0,0,0,,,,
SAS,Java,3,3.42E-04,0,0,0,0,,,,
Analyst,BusinessObjects,4,1.24E-05,0,0,0,0,,,,
Development,CSS,1,4.58E-05,0,0,0,0,,,,
Design,AgileProjectManagement,1,3.96E-04,0,0,0,0,,,,
Marketing,DataAnalysis,1,3.95E-06,0,0,0,0,,,,
Design,Database,15,1.96E-04,4,3,0,0,,,,
Analytic,Hadoop,2,1.69E-05,0,0,0,0,,,,
BigData,OLAP,1,0.004464286,0,0,0,0,,,,
MsOffice,Administrator,2,1.63E-04,0,0,0,0,,,,
C,Math,1,7.25E-04,0,0,0,0,,,,
Analytics,XML,3,2.01E-04,0,0,0,0,,,,
Tableau,Tools,2,6.17E-04,0,0,0,0,,,,
SQL,NoSQL,1,3.65E-04,0,0,0,0,,,,
Excel,JavaScript,4,2.75E-04,0,0,0,0,,,,
MsOffice,ETL,1,7.23E-05,0,0,0,0,,,,
Reporting,UserInterface,1,1.31E-04,0,0,0,0,,,,
Adobe,Monitoring,3,1.65E-04,0,0,0,0,,,,
GO,Cloud,1,2.65E-04,0,0,0,0,,,,
BusinessIntelligence,MATLAB,4,9.56E-04,0,0,0,0,,,,
Adobe,Finance,3,1.69E-05,0,0,0,0,,,,
Network,Hardware,2,2.94E-04,0,0,0,0,,,,
Marketing,BusinessAnalytic,3,2.84E-04,0,0,0,0,,,,
GO,Hardware,1,2.31E-04,0,0,0,0,,,,
Network,Cloud,1,8.40E-05,0,0,0,0,,,,
CRM,Photoshop,1,0.001470588,0,0,0,0,,,,
Analysis,MachineLearning,2,3.13E-05,0,0,0,0,,,,
Analyst,Solaris,1,3.71E-05,0,0,0,0,,,,
Statistics,ETL,2,4.48E-04,0,0,0,0,,,,
Windows,API,1,0.00308642,0,0,0,0,,,,
Statistics,Administrator,2,2.53E-04,0,0,0,0,,,,
Development,PHP,3,3.09E-04,0,0,0,0,,,,
Programming,Analyst,18,6.33E-05,0,0,0,0,,,,
Assurance,UserInterface,1,0.001077586,0,0,0,0,,,,
SAS,MachineLearning,3,2.05E-04,0,0,0,0,,,,
MsAccess,Waterfall,2,0.400000006,0,0,0,0,,,,
Development,ProjectManagement,27,4.39E-04,0,0,0,0,,,,
Salesforce,Swift,1,0.166666672,0,0,0,0,,,,
Assurance,Developer,1,9.98E-06,0,0,0,0,,,,
Tableau,ProductManagement,1,0.005555556,0,0,0,0,,,,
Pentaho,Modeling,1,0.001388889,0,0,0,0,,,,
Excel,GO,12,6.61E-04,0,0,0,1,,,,
Finance,REST,1,9.38E-05,0,0,0,0,,,,
VBA,VersionControl,1,0.012820513,0,0,0,0,,,,
Excel,Network,11,1.76E-04,0,0,0,0,,,,
Analyst,StatisticalAnalysis,12,6.85E-05,0,0,0,0,,,,
BusinessAnalytic,Analytics,3,6.04E-04,0,0,0,0,,,,
ComputerScience,Python,2,0.002314815,0,0,0,0,,,,
VBA,Boost,1,0.012820513,0,0,0,0,,,,
Excel,Oracle,5,4.22E-04,0,0,0,0,,,,
Analytic,DatabaseDesign,2,3.94E-04,0,0,0,0,,,,
Automation,CRM,1,3.50E-05,0,0,0,0,,,,
Analytics,Visualization,1,2.01E-04,0,0,0,0,,,,
Reporting,SSIS,1,2.90E-05,0,0,0,0,,,,
Adobe,jQuery,4,0.013333334,0,0,0,0,,,,
Excel,BusinessIntelligence,24,5.69E-04,0,0,0,0,,,,
Database,Hardware,1,9.16E-05,0,0,0,0,,,,
Marketing,UX,1,9.47E-06,0,0,0,0,,,,
ARM,Shell,1,0.333333343,0,0,0,0,,,,
Assurance,Security,2,2.39E-04,0,0,0,0,,,,
Development,SoftwareDevelopment,2,6.11E-05,0,0,0,0,,,,
Design,Spring,1,4.94E-05,0,0,0,0,,,,
Analyst,SDK,1,3.71E-05,0,0,0,0,,,,
Design,DataMining,1,1.32E-04,0,0,0,0,,,,
Marketing,Automation,1,2.25E-06,0,0,0,0,,,,
Tableau,BigData,3,8.93E-04,0,0,0,0,,,,
Assurance,Agile,8,9.65E-04,0,0,0,0,,,,
Analytic,PHP,4,0.001182033,0,0,0,0,,,,
Design,UML,1,1.98E-04,0,0,0,0,,,,
C,BusinessObjects,1,9.06E-05,0,0,0,0,,,,
Analytic,ProjectManagement,13,2.19E-04,0,0,0,0,,,,
Network,SharePoint,1,2.20E-05,0,0,0,0,,,,
Design,JavaScript,4,1.32E-04,0,0,0,0,,,,
Analytics,UX,1,2.01E-05,0,0,0,0,,,,
Oracle,MATLAB,3,0.009183673,0,0,0,0,,,,
Excel,Database,19,6.56E-04,0,0,0,0,,,,
Marketing,Photoshop,1,9.47E-05,0,0,0,0,,,,
ProjectManagement,DataDriven,1,0.004385965,0,0,0,0,,,,
Analyst,Math,6,2.23E-04,0,0,0,0,,,,
Analyst,Java,3,3.71E-05,0,0,0,0,,,,
SAS,BusinessObjects,4,1.14E-04,0,0,0,0,,,,
Development,DatabaseDesign,1,4.58E-05,0,0,0,0,,,,
Analytics,Automation,2,1.92E-05,0,0,0,0,,,,
Analysis,BusinessObjects,7,1.20E-04,0,0,0,0,,,,
SPSS,Adobe,5,9.47E-04,0,0,0,0,,,,
Development,MapReduce,1,6.87E-05,0,0,0,0,,,,
Scrum,UserInterface,1,0.03125,0,0,0,0,,,,
Programming,SAS,10,1.80E-04,0,0,0,0,,,,
Development,RiskManagement,6,2.35E-05,0,0,0,0,,,,
Analyst,MachineLearning,2,9.89E-06,0,0,0,0,,,,
Programming,CustomerSupport,4,0.001203008,0,0,0,0,,,,
SAS,Solaris,1,3.42E-04,0,0,0,0,,,,
Programming,Analysis,11,7.46E-05,0,0,0,0,,,,
WebAnalytics,Adobe,7,0.001649832,0,0,0,0,,,,
ETL,BigData,1,9.30E-05,0,0,0,0,,,,
Programming,C,4,3.66E-04,0,0,0,0,,,,
Adobe,Python,1,2.78E-04,0,0,0,0,,,,
Marketing,Modeling,2,6.31E-06,0,0,0,0,,,,
RiskManagement,LeSS,3,0.007142857,0,0,0,0,,,,
Pentaho,Visualization,1,0.083333336,0,0,0,0,,,,
Reporting,Security,3,6.54E-05,0,0,0,0,,,,
StatisticalAnalysis,C,4,8.92E-04,0,0,0,0,,,,
Adobe,VBA,4,0.002051282,0,0,0,0,,,,
ApacheSpark,NoSQL,1,1,0,0,0,0,,,,
Design,Network,5,1.74E-05,0,0,0,0,,,,
Tableau,R,8,8.17E-04,0,0,0,0,,,,
SAS,StatisticalAnalysis,6,1.58E-04,0,0,0,0,,,,
Development,Hadoop,2,7.85E-06,0,0,0,0,,,,
Analytic,CSS,2,3.94E-04,0,0,0,0,,,,
Design,Oracle,6,2.91E-04,0,0,0,0,,,,
Analyst,C+,1,3.71E-05,0,0,0,0,,,,
Analytics,Modeling,3,3.02E-05,0,0,0,0,,,,
Network,Cassandra,1,0.001763668,0,0,0,0,,,,
Design,GO,9,1.78E-04,0,0,0,0,,,,
Excel,SSRS,2,3.67E-04,0,0,0,0,,,,
StatisticalAnalysis,Analysis,11,1.82E-04,5,1,0,0,,,,
Agile,EDI,4,0.005594406,0,0,0,0,,,,
Agile,Reporting,9,1.48E-04,0,0,0,0,,,,
Scrum,Developer,1,2.89E-04,0,0,0,0,,,,
ProjectManagement,ETL,1,4.57E-05,0,0,0,0,,,,
StatisticalAnalysis,SPSS,5,0.001214064,0,0,0,0,,,,
ProjectManagement,Administrator,5,6.45E-04,0,0,0,0,,,,
Analytic,R,16,8.70E-05,0,0,0,0,,,,
Design,ApacheSpark,1,3.96E-04,0,0,0,0,,,,
Statistics,D3,1,0.010752688,0,0,0,0,,,,
BusinessAnalytic,RelationalDatabase,3,0.200000003,0,0,0,0,,,,
Development,Tools,8,1.22E-04,0,0,0,0,,,,
Reporting,Pentaho,3,1.96E-04,0,0,0,0,,,,
Design,DataManagement,1,8.99E-06,0,0,0,0,,,,
Assurance,CRM,2,1.27E-05,0,0,0,0,,,,
Math,Finance,1,3.13E-05,0,0,0,0,,,,
Monitoring,Java,3,0.001838235,0,0,0,0,,,,
SAS,Unix,1,3.42E-04,0,0,0,0,,,,
Automation,Developer,1,1.10E-04,0,0,0,0,,,,
Excel,Shell,1,8.26E-04,0,0,0,0,,,,
BusinessIntelligence,ARM,1,3.98E-04,0,0,0,0,,,,
ProjectManagement,GIS,1,0.001461988,0,0,0,0,,,,
Programming,SPSS,2,7.97E-05,0,0,0,0,,,,
Excel,MsAccess,5,0.004132231,0,0,0,0,,,,
WebAnalytics,BusinessObjects,3,6.31E-04,0,0,0,0,,,,
Development,Statistics,18,4.79E-04,0,0,0,0,,,,
Analytic,DataScience,1,4.93E-05,0,0,0,0,,,,
Tableau,ProjectManagement,4,7.80E-04,0,0,0,0,,,,
SAS,Adobe,6,1.23E-04,0,0,0,0,,,,
Development,ProductManagement,1,6.87E-05,0,0,0,0,,,,
Reporting,CRM,4,6.15E-06,0,0,0,0,,,,
MsOffice,LeSS,1,0.001157407,0,0,0,0,,,,
Adobe,Analysis,9,9.49E-05,0,0,0,0,,,,
SPSS,BusinessObjects,5,0.001972853,0,0,0,0,,,,
Salesforce,CRM,1,7.35E-04,0,0,0,0,,,,
Database,Prototype,1,0.001098901,0,0,0,0,,,,
Adobe,C,2,1.74E-04,0,0,0,0,,,,
Development,MsOffice,10,9.54E-05,0,0,0,0,,,,
StatisticalAnalysis,VBA,4,0.002629849,0,0,0,0,,,,
Analyst,VersionControl,1,3.71E-05,0,0,0,0,,,,
Marketing,Scrum,1,5.92E-06,0,0,0,0,,,,
Analyst,Boost,1,3.71E-05,0,0,0,0,,,,
Hardware,TCP,1,0.020833334,0,0,0,0,,,,
Excel,SQL,50,7.55E-04,0,0,0,0,,,,
Finance,C+,1,1.88E-04,0,0,0,0,,,,
Analytic,Windows,1,8.21E-06,0,0,0,0,,,,
Analyst,ComputerScience,6,2.78E-05,0,0,0,0,,,,
Reporting,DataWarehouse,5,1.21E-04,0,0,0,0,,,,
T-SQL,SSIS,1,0.111111112,0,0,0,0,,,,
Programming,VBA,4,0.001079622,0,0,0,0,,,,
StatisticalAnalysis,Python,2,0.001424501,0,0,0,0,,,,
BigData,DataDriven,1,0.008928572,0,0,0,0,,,,
Analysis,REST,1,5.86E-05,0,0,0,0,,,,
Analyst,Couchbase,1,3.71E-05,0,0,0,0,,,,
Development,PerformanceTesting,1,1.37E-04,0,0,0,0,,,,
SQL,Cloud,1,1.74E-05,0,0,0,0,,,,
MySQL,Visualization,1,0.5,0,0,0,0,,,,
Assurance,Pentaho,1,1.80E-04,0,0,0,0,,,,
Analytic,BigData,4,4.22E-05,0,0,0,0,,,,
Hadoop,OLAP,2,0.028571429,0,0,0,0,,,,
Math,VBA,1,0.002136752,0,0,0,0,,,,
Analytics,Reporting,16,1.35E-05,0,0,0,0,,,,
VBA,Java,3,0.012820513,0,0,0,0,,,,
WebAnalytics,SDK,1,0.003367003,0,0,0,0,,,,
Analyst,DataConversion,2,3.71E-05,0,0,0,0,,,,
Analytic,ProductManagement,2,5.91E-04,0,0,0,0,,,,
SQL,SharePoint,1,4.57E-06,0,0,0,0,,,,
Analytic,MsOffice,3,1.85E-05,0,0,0,0,,,,
Tableau,DatabaseDesign,2,0.014814815,0,0,0,0,,,,
DataAnalysis,Developer,4,0.00308642,0,0,0,0,,,,
SQL,MATLAB,3,1.64E-04,0,0,0,0,,,,
GO,Prototype,1,0.002777778,0,0,0,0,,,,
ETL,Hadoop,2,5.95E-04,0,0,0,0,,,,
Reporting,Visio,12,0.002509804,0,0,1,0,,,,
Visio,EDI,4,0.053333335,0,0,0,0,,,,
HTML,UX,1,0.006666667,0,0,0,0,,,,
WebAnalytics,Java,3,0.003367003,0,0,0,0,,,,
Development,SoftwareEngineering,1,6.87E-05,0,0,0,0,,,,
Marketing,EDI,4,7.58E-05,0,0,0,0,,,,
