Node1,Node2,Co-occurrence,Strength,NetworkPass1,Order,NetworkPass2Node1,NetworkPass2Node2,,,,
Analyst,Database,3,9.42E-05,0,0,0,0,,,,
StatisticalAnalysis,MATLAB,1,0.041666668,0,0,0,0,,,,
VBA,R,1,0.001436782,0,0,0,0,,,,
Reporting,Prototype,1,0.003174603,0,0,0,0,,,,
Programming,Hive,1,0.100000001,0,0,0,0,,,,
BusinessIntelligence,Tableau,1,8.96E-04,0,0,0,0,,,,
Design,Statistics,1,4.96E-04,0,0,0,0,,,,
Analysis,JavaScript,1,1.57E-04,0,0,0,0,,,,
SAS,ProjectManagement,1,2.31E-04,0,0,0,0,,,,
Design,BusinessObjects,1,7.44E-04,0,0,0,0,,,,
StatisticalAnalysis,Monitoring,1,0.003267974,0,0,0,0,,,,
Analytic,Pig,1,0.005319149,0,0,0,0,,,,
Analytics,Oracle,1,3.26E-04,0,0,0,0,,,,
BusinessIntelligence,DataWarehouse,1,0.001194743,0,0,0,0,,,,
Analysis,ProjectManagement,5,0.001048218,0,0,1,0,,,,
Analytic,Statistics,2,0.002364066,0,0,0,0,,,,
Excel,Tableau,1,8.33E-04,0,0,0,0,,,,
Finance,Indexing,1,0.002439024,0,0,0,0,,,,
Analyst,Hardware,2,1.02E-04,0,0,0,0,,,,
Marketing,Monitoring,1,3.27E-05,0,0,0,0,,,,
Reporting,Statistics,1,3.53E-04,0,0,0,0,,,,
Analyst,Cloud,1,5.83E-05,0,0,0,0,,,,
Analytics,Hive,1,0.00456621,0,0,0,0,,,,
Analyst,SPSS,1,1.86E-05,0,0,0,0,,,,
Analytics,Security,1,3.81E-04,0,0,0,0,,,,
Windows,HTTP,1,0.083333336,0,0,0,0,,,,
Design,Prototype,1,0.004464286,0,0,0,0,,,,
Excel,DataWarehouse,1,0.001111111,0,0,0,0,,,,
SPSS,CRM,1,6.68E-04,0,0,0,0,,,,
MsOffice,Network,1,0.001028807,0,0,0,0,,,,
SQL,ProjectManagement,1,3.09E-04,0,0,0,0,,,,
Excel,CVS,1,0.005,0,0,0,0,,,,
Marketing,MATLAB,1,4.17E-04,0,0,0,0,,,,
SQL,Reporting,1,2.94E-05,0,0,0,0,,,,
SPSS,Tableau,1,0.003787879,0,0,0,0,,,,
Analysis,Design,6,2.02E-04,0,0,0,0,,,,
Hadoop,BigData,1,0.00625,0,0,0,0,,,,
Analytics,Monitoring,1,8.95E-05,0,0,0,0,,,,
ProjectManagement,BusinessObjects,1,0.005555556,0,0,0,0,,,,
Excel,Analyst,10,4.08E-04,0,0,0,1,,,,
SAS,Design,2,1.24E-04,0,0,0,0,,,,
StatisticalAnalysis,Oracle,1,0.011904762,0,0,0,0,,,,
Analytic,C,1,1.33E-04,0,0,0,0,,,,
Marketing,Security,1,1.39E-04,0,0,0,0,,,,
Analytic,Architect,1,5.91E-04,0,0,0,0,,,,
Analysis,HTML,1,4.19E-04,0,0,0,0,,,,
BusinessAnalytic,Hadoop,1,0.100000001,0,0,0,0,,,,
SPSS,DataWarehouse,1,0.005050505,0,0,0,0,,,,
Statistics,ProjectManagement,1,0.003703704,0,0,0,0,,,,
Analytic,Analysis,2,2.68E-05,0,0,0,0,,,,
Excel,CRM,2,5.88E-04,0,0,0,1,,,,
Visio,Finance,1,0.002439024,0,0,0,0,,,,
Analyst,Developer,1,2.27E-05,0,0,0,0,,,,
SAS,Analytic,3,3.32E-04,0,0,0,0,,,,
C,Design,1,1.12E-04,0,0,0,0,,,,
Analytics,MATLAB,1,0.001141552,0,0,0,0,,,,
Design,Architect,1,4.96E-04,0,0,0,0,,,,
SQL,Networking,1,0.00308642,0,0,0,0,,,,
Marketing,Design,2,2.98E-05,0,0,0,0,,,,
DataAnalysis,Database,1,0.008547009,0,0,0,0,,,,
SAS,Hive,1,0.006944444,0,0,0,0,,,,
Analysis,Security,1,1.05E-04,0,0,0,0,,,,
Marketing,HTML,1,5.56E-04,0,0,0,0,,,,
Finance,Prototype,1,0.002439024,0,0,0,0,,,,
R,Hadoop,1,8.62E-04,0,0,0,0,,,,
CRM,VBA,1,0.00245098,0,0,0,0,,,,
Windows,VMware,1,0.083333336,0,0,0,0,,,,
Development,Tableau,2,4.58E-04,0,0,1,0,,,,
StatisticalAnalysis,Reporting,1,5.29E-04,0,0,0,0,,,,
Development,CVS,1,6.87E-04,0,0,0,0,,,,
C,Security,1,0.002083333,0,0,0,0,,,,
Analytic,Marketing,2,3.55E-05,0,0,0,0,,,,
Analysis,Agile,1,1.14E-04,0,0,0,0,,,,
Development,DataWarehouse,1,1.53E-04,0,0,0,0,,,,
Analyst,VBA,2,2.72E-04,0,0,0,0,,,,
SQL,Oracle,1,6.61E-04,0,0,0,0,,,,
C,MATLAB,1,0.00625,0,0,0,0,,,,
Analysis,Monitoring,1,2.47E-05,0,0,0,0,,,,
VBA,DataWarehouse,1,0.018518519,0,0,0,0,,,,
UX,JavaScript,1,0.025,0,0,0,0,,,,
Analytics,Design,2,8.15E-05,0,0,0,0,,,,
MATLAB,Architect,1,0.027777778,0,0,0,0,,,,
Analysis,Finance,3,2.76E-05,0,0,0,0,,,,
Development,Analyst,13,9.48E-05,0,0,0,0,,,,
Analytics,HTML,1,0.00152207,0,0,0,0,,,,
MsOffice,VersionControl,1,0.083333336,0,0,0,0,,,,
Monitoring,CustomerSupport,1,9.80E-04,0,0,0,0,,,,
SAS,Monitoring,1,1.36E-04,0,0,0,0,,,,
StatisticalAnalysis,ProjectManagement,1,0.005555556,0,0,0,0,,,,
Analytic,Analytics,3,2.19E-04,0,0,0,0,,,,
R,HTTP,1,0.00862069,0,0,0,0,,,,
BusinessIntelligence,R,1,9.27E-05,0,0,0,0,,,,
Development,CRM,2,8.08E-05,0,0,0,0,,,,
Statistics,Oracle,1,0.007936508,0,0,0,0,,,,
SAS,MATLAB,1,0.001736111,0,0,0,0,,,,
Tableau,VBA,1,0.013888889,0,0,0,0,,,,
Monitoring,Architect,1,0.002178649,0,0,0,0,,,,
Design,Visio,1,0.004464286,0,0,0,0,,,,
C,Monitoring,2,0.001960784,3,2,0,0,,,,
Analysis,MATLAB,1,3.14E-04,0,0,0,0,,,,
Agile,Prototype,1,0.090909094,0,0,0,0,,,,
Analyst,LeSS,1,4.08E-04,0,0,0,0,,,,
SPSS,Architect,1,0.005050505,0,0,0,0,,,,
C,Cloud,1,0.003571429,0,0,0,0,,,,
SPSS,C,1,0.001136364,0,0,0,0,,,,
Design,CVS,1,0.002232143,0,0,0,0,,,,
Developer,Prototype,1,0.055555556,0,0,0,0,,,,
Analytic,Tableau,2,0.00177305,0,0,0,0,,,,
C,Hardware,2,0.00625,3,1,0,0,,,,
Analytics,VBA,1,7.61E-04,0,0,0,0,,,,
Design,DataWarehouse,1,4.96E-04,0,0,0,0,,,,
SQL,Hadoop,1,9.26E-04,0,0,0,0,,,,
Windows,VersionControl,1,0.083333336,0,0,0,0,,,,
Development,Indexing,1,0.001373626,0,0,0,0,,,,
CustomerSupport,Cloud,1,0.007142857,0,0,0,0,,,,
Tableau,HTML,1,0.027777778,0,0,0,0,,,,
SAS,SPSS,2,0.001262626,0,0,0,0,,,,
Analytic,CVS,1,0.002659574,0,0,0,0,,,,
Development,Marketing,4,3.66E-05,0,0,0,0,,,,
SPSS,Analysis,1,5.72E-05,0,0,0,0,,,,
BusinessIntelligence,Statistics,1,0.001194743,0,0,0,0,,,,
CustomerSupport,Hardware,1,0.003125,0,0,0,0,,,,
Design,Tableau,2,0.001488095,5,2,0,0,,,,
Analytic,DataWarehouse,1,5.91E-04,0,0,0,0,,,,
SQL,Database,1,2.37E-04,0,0,0,0,,,,
R,Oracle,2,0.002463054,4,1,0,0,,,,
Analyst,Analytic,3,1.95E-05,0,0,0,0,,,,
Design,CRM,1,6.57E-05,0,0,0,0,,,,
Excel,C,1,2.50E-04,0,0,0,0,,,,
Excel,Architect,1,0.001111111,0,0,0,0,,,,
Statistics,Hadoop,1,0.011111111,0,0,0,0,,,,
Analysis,Developer,1,6.99E-05,0,0,0,0,,,,
Marketing,VBA,1,2.78E-04,0,0,0,0,,,,
Hadoop,Pig,1,0.100000001,0,0,0,0,,,,
SQL,BusinessIntelligence,1,9.96E-05,0,0,0,0,,,,
Analyst,Design,7,8.93E-05,0,0,0,0,,,,
Excel,SAS,1,6.94E-05,0,0,0,0,,,,
Analytic,CRM,1,7.82E-05,0,0,0,0,,,,
MsOffice,VMware,1,0.083333336,0,0,0,0,,,,
Development,Analytics,2,2.51E-05,0,0,0,0,,,,
Analyst,HTML,1,1.36E-04,0,0,0,0,,,,
Excel,Analysis,8,8.05E-04,0,0,0,0,,,,
Analytics,Python,1,3.81E-04,0,0,0,0,,,,
StatisticalAnalysis,BusinessIntelligence,1,0.001792115,0,0,0,0,,,,
DataAnalysis,ProjectManagement,1,0.011111111,0,0,0,0,,,,
Analyst,Agile,1,3.71E-05,0,0,0,0,,,,
SAS,VBA,1,0.001157407,0,0,0,0,,,,
Tableau,MATLAB,1,0.020833334,0,0,0,0,,,,
Analysis,VBA,2,8.39E-04,0,0,1,0,,,,
Monitoring,DataWarehouse,1,0.002178649,0,0,0,0,,,,
Programming,Hadoop,1,0.01,0,0,0,0,,,,
DataWarehouse,MATLAB,1,0.027777778,0,0,0,0,,,,
C,VBA,1,0.004166667,0,0,0,0,,,,
VBA,Architect,1,0.018518519,0,0,0,0,,,,
Excel,Marketing,3,1.50E-04,0,0,0,0,,,,
Development,Prototype,1,0.001373626,0,0,0,0,,,,
Tableau,Monitoring,1,0.001633987,0,0,0,0,,,,
Analyst,Security,2,1.36E-04,0,0,0,0,,,,
SPSS,Analytics,2,8.30E-04,0,0,0,0,,,,
ProjectManagement,R,1,2.87E-04,0,0,0,0,,,,
Excel,Visio,1,0.01,0,0,0,0,,,,
Reporting,R,1,2.74E-05,0,0,0,0,,,,
Monitoring,CRM,1,2.88E-04,0,0,0,0,,,,
Windows,Network,1,0.001028807,0,0,0,0,,,,
Development,C,3,3.09E-04,3,3,0,0,,,,
Development,Architect,1,1.53E-04,0,0,0,0,,,,
Analyst,MATLAB,1,1.02E-04,0,0,0,0,,,,
Analyst,Finance,5,2.49E-05,0,0,0,0,,,,
Development,Analysis,8,1.11E-04,0,0,0,0,,,,
Analyst,Monitoring,3,7.20E-05,0,0,0,0,,,,
SAS,Python,1,5.79E-04,0,0,0,0,,,,
MsOffice,HTTP,1,0.083333336,0,0,0,0,,,,
Tableau,Security,1,0.006944444,0,0,0,0,,,,
Development,CustomerSupport,1,6.87E-05,0,0,0,0,,,,
Excel,Analytics,1,4.57E-05,0,0,0,0,,,,
Reporting,DataAnalysis,1,0.001058201,0,0,0,0,,,,
Marketing,SPSS,1,7.58E-05,0,0,0,0,,,,
Development,SAS,1,9.54E-06,0,0,0,0,,,,
CRM,MATLAB,1,0.003676471,0,0,0,0,,,,
